Selected,Pass_Criteria,Filename,Disc#,Grain#,ED,ED_Err,N.Signal,BG.signal,MCarlo_Cycles,Test_Signal,BG.T_Signal,TD_Err,Test_Dose,Test_Signal_Change,Residual_Signal,RR1,RR_Err1,RR2,RR_Err2,RR3,RR_Err3,RR4,RR_Err4,RR5,RR_Err5,Recup1,Recup_Err1,Recup2,Recup_Err2,Recup3,Recup_Err3,Recup4,Recup_Err4,Recup5,Recup_Err5,Sig1,Sig2,BG1,BG2,Ln/Tn,Ln/Tn_err,Fit,Options,R_Chi_Sq,Param1,Error1,Param2,Error2,Param3,Error3,Param4,Error4,Param5,Error5,Param6,Error6,Param7,Error7,Dose_Rate,DR_Error,ED_in_Gy,ROI X1,ROI Y1,ROI X2,ROI Y2,UseLxTx01,Dose01,LSig01,LBG01,TSig01,TBG01,LxTx01,Unc01,UseLxTx02,Dose02,LSig02,LBG02,TSig02,TBG02,LxTx02,Unc02,UseLxTx03,Dose03,LSig03,LBG03,TSig03,TBG03,LxTx03,Unc03,UseLxTx04,Dose04,LSig04,LBG04,TSig04,TBG04,LxTx04,Unc04,UseLxTx05,Dose05,LSig05,LBG05,TSig05,TBG05,LxTx05,Unc05,UseLxTx06,Dose06,LSig06,LBG06,TSig06,TBG06,LxTx06,Unc06,UseLxTx07,Dose07,LSig07,LBG07,TSig07,TBG07,LxTx07,Unc07,UseLxTx08,Dose08,LSig08,LBG08,TSig08,TBG08,LxTx08,Unc08,UseLxTx09,Dose09,LSig09,LBG09,TSig09,TBG09,LxTx09,Unc09,UseLxTx10,Dose10,LSig10,LBG10,TSig10,TBG10,LxTx10,Unc10,UseLxTx11,Dose11,LSig11,LBG11,TSig11,TBG11,LxTx11,Unc11,UseLxTx12,Dose12,LSig12,LBG12,TSig12,TBG12,LxTx12,Unc12,UseLxTx13,Dose13,LSig13,LBG13,TSig13,TBG13,LxTx13,Unc13,UseLxTx14,Dose14,LSig14,LBG14,TSig14,TBG14,LxTx14,Unc14,UseLxTx15,Dose15,LSig15,LBG15,TSig15,TBG15,LxTx15,Unc15
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,67,462.506897,44.98434448,2989,228.8000031,0,618,114.8000031,5.273227692,50,1.393203855,420,0.973604918,0.083173446,-1,-1,-1,-1,-1,-1,0,0,9.595895767,1.144766331,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,5.485294342,0.365731388,4,18,0.665270925,14.77573967,0.681660533,1080.978271,98.47940826,39.09145737,4.776124954,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,3670,237.75,719,123,5.758724689,0.357806712,TRUE,1000,8071,474,963,188.25,9.806376457,0.557834387,TRUE,2000,16405,900,1573,313.5,12.31044102,0.610684216,TRUE,4000,29229,1542.75,2420,499.5,14.41614151,0.652294517,TRUE,0,420,127.5,681,125.25,0.526363134,0.052070994,TRUE,500,4301,297.75,861,147,5.606722832,0.328722954,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,68,241.1854553,50.96309662,475,93.80000305,0,192,57.79999924,11.43153572,50,1.953125,151,0.690148592,0.109217428,-1,-1,-1,-1,-1,-1,0,0,11.81121445,3.055196047,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.840536356,0.381848007,4,18,1.801361918,12.04127312,0.938218534,1001.231445,157.0682831,28.14480019,7.2433815,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1112,135.75,241,86.25,6.310277939,0.780498743,TRUE,1000,2152,270,333,97.5,7.99150753,0.768081725,TRUE,2000,3753,509.25,492,196.5,10.97698784,1.039352298,TRUE,4000,6149,883.5,759,302.25,11.52945042,0.909415722,TRUE,0,151,78.75,285,69.75,0.33550185,0.074144214,TRUE,500,1338,234,375,121.5,4.355029583,0.429920167,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,69,41.12649918,21.17244911,524,75.80000305,0,367,54,6.449402332,50,1.498637557,601,0.829834223,0.090019874,-1,-1,-1,-1,-1,-1,0,0,76.42711639,9.384811401,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.4319489,0.130464286,4,18,1.241388917,6.917316437,0.290844291,684.0228882,92.50688171,117.705101,17.86086464,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1641,148.5,407,80.25,4.56841135,0.365878046,TRUE,1000,3067,256.5,597,113.25,5.810419559,0.393116295,TRUE,2000,5762,484.5,988,162,6.389225006,0.355513185,TRUE,4000,10335,899.25,1636,287.25,6.996144295,0.342133254,TRUE,0,601,99,539,80.25,1.094397187,0.09009669,TRUE,500,1840,192.75,550,115.5,3.791024208,0.277382046,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,71,285.6143494,64.49247742,433,90.80000305,0,143,57.79999924,16.02230835,50,1.748251796,121,0.924847245,0.179741904,-1,-1,-1,-1,-1,-1,0,0,5.916808128,2.120387316,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.016431808,0.709450781,4,18,0.38448748,16.92920876,1.563474655,1113.274048,207.9913177,15.8182478,5.418890953,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,838,126,169,63.75,6.768060684,1.01934433,TRUE,1000,1866,232.5,265,105.75,10.26067829,1.281614423,TRUE,2000,3825,490.5,423,168,13.07647038,1.312215924,TRUE,4000,7263,779.25,632,254.25,17.1662693,1.456992388,TRUE,0,121,75.75,266,75.75,0.237644568,0.074100181,TRUE,500,1157,160.5,250,90.75,6.259422302,0.76884824,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,72,263.0870361,19.89179993,4787,162.8000031,0,1333,96,3.030180216,50,1.111027718,481,0.985326588,0.066574804,-1,-1,-1,-1,-1,-1,0,0,9.326896667,0.887923956,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.738237619,0.183050632,4,18,0.91316843,16.62914658,0.709768891,1126.973267,86.41971588,23.84045982,2.311024666,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,8056,273,1375,102,6.113903999,0.29206723,TRUE,1000,15090,491.25,1544,172.5,10.64433098,0.500639856,TRUE,2000,27013,826.5,2187,252,13.53307533,0.593741834,TRUE,4000,45339,1434.75,3140,429,16.19483566,0.676528811,TRUE,0,481,116.25,1163,117,0.348661572,0.028465251,TRUE,500,8346,327.75,1481,150,6.024192333,0.287848502,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,74,249.5167236,20.19804382,2808,137.3000031,0,804,84.80000305,4.095530033,50,1.813432813,475,0.915168941,0.067321755,-1,-1,-1,-1,-1,-1,0,0,7.490395069,0.848536968,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.713431597,0.214463353,4,18,0.911028445,15.0480957,0.622287869,943.0716553,76.19670868,17.62660599,1.99633646,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,5932,288,950,123.75,6.83127594,0.372335762,TRUE,1000,11357,549.75,1367,226.5,9.475844383,0.476843774,TRUE,2000,21241,999.75,1902,375,13.25553417,0.627365947,TRUE,4000,36582,1766.25,2841,521.25,15.008708,0.651090682,TRUE,0,475,180.75,1216,158.25,0.278150707,0.027107434,TRUE,500,8166,401.25,1458,216,6.25177145,0.308854938,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,75,640.9729004,69.81497192,3465,251.3000031,0,583,121.5,5.625984192,50,2.907375574,705,0.916861236,0.073623396,-1,-1,-1,-1,-1,-1,0,0,5.182836056,0.571102381,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,6.963596821,0.480887622,4,18,0.611008942,13.22719002,0.529121101,890.4089966,74.08219147,24.62335587,2.618512869,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,3876,301.5,722,144.75,6.192827702,0.394797087,TRUE,1000,9385,555,1230,287.25,9.36671257,0.513227701,TRUE,2000,21020,1295.25,2194,494.25,11.60481262,0.543606579,TRUE,4000,36595,2326.5,3423,823.5,13.18272781,0.571681201,TRUE,0,705,277.5,1411,226.5,0.360911787,0.030990448,TRUE,500,8501,593.25,1695,302.25,5.677963734,0.277224243,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,77,319.7485352,26.77566528,2982,199.5,0,827,111,4.213736057,50,2.625151157,960,0.932740808,0.066222586,-1,-1,-1,-1,-1,-1,0,0,10.87548542,1.030652761,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.886173248,0.22759971,4,18,0.835104346,13.64089012,0.565928996,1053.243286,83.7875824,33.23278427,3.102914095,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,5677,356.25,1097,177,5.783369541,0.312135279,TRUE,1000,12615,696.75,1779,315.75,8.145298004,0.389278442,TRUE,2000,27855,1513.5,2842,562.5,11.55582333,0.506339848,TRUE,4000,50765,2859,4544,1007.25,13.54539585,0.557954013,TRUE,0,960,353.25,1761,325.5,0.422640204,0.031488873,TRUE,500,10404,720,2171,375.75,5.394384861,0.248832941,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,84,2033.175293,665.5701294,2209,105.8000031,0,251,71.30000305,9.710190773,50,0.848605573,101,0.90513128,0.170635417,-1,-1,-1,-1,-1,-1,0,0,2.73379302,1.117352009,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,11.70395088,1.238414288,4,18,1.084031582,14.30473137,1.599125147,1208.587402,251.8173676,27.20458221,11.93952656,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,740,113.25,171,50.25,5.192212105,0.690342546,TRUE,1000,1396,162.75,197,78,10.36302471,1.476167321,TRUE,2000,2434,322.5,306,108.75,10.70740414,1.163974524,TRUE,4000,4343,541.5,477,210,14.2378273,1.457484841,TRUE,0,101,67.5,167,62.25,0.319961786,0.126315951,TRUE,500,769,127.5,213,76.5,4.699633598,0.628103375,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,91,137.1528473,50.70313644,246,79.5,0,118,51,18.6567173,50,2.559322119,159,0.718866885,0.17450206,-1,-1,-1,-1,-1,-1,0,0,17.45329857,5.701505184,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,2.48507452,0.539220214,4,18,0.993875265,15.40641594,1.336490989,929.6730957,174.8437653,26.37623978,7.721913338,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,659,78.75,145,76.5,8.470072746,1.826726317,TRUE,1000,1649,198.75,234,103.5,11.11264324,1.587331653,TRUE,2000,3404,362.25,374,175.5,15.32342529,1.843891501,TRUE,4000,6066,705.75,656,288.75,14.59749413,1.301644921,TRUE,0,159,89.25,244,83.25,0.433727443,0.105915502,TRUE,500,1370,184.5,302,107.25,6.08885479,0.678375959,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,92,46.3773613,29.80086708,155,63,0,109,34.5,15.58868408,50,2.211009264,124,0.731708169,0.145084128,-1,-1,-1,-1,-1,-1,0,0,43.49925995,13.2947998,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.234899282,0.274597943,4,18,0.919804513,18.8573761,1.55598104,1188.131714,201.9147339,34.13630676,8.632443428,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,820,75.75,148,60,8.456818581,1.408910871,TRUE,1000,1817,158.25,225,81,11.51875019,1.444854975,TRUE,2000,4039,261,365,133.5,16.31965446,1.650275469,TRUE,4000,8483,552.75,644,200.25,17.87288666,1.316511393,TRUE,0,124,50.25,198,60.75,0.537172019,0.112633809,TRUE,500,1233,136.5,241,63.75,6.187923431,0.665302873,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,94,479.2050476,91.3625946,818,86.30000305,0,163,51.79999924,12.77643204,50,1.815950871,98,0.771507621,0.12176545,-1,-1,-1,-1,-1,-1,0,0,3.229122162,0.960185587,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,6.580035686,0.912290335,4,18,1.42004776,21.8074646,2.20528245,1371.493408,236.2930298,13.5239563,3.83873105,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,1151,90.75,178,55.5,8.654693604,1.127442956,TRUE,1000,2287,135,266,72,11.09278393,1.124055147,TRUE,2000,4491,288,385,112.5,15.42385292,1.365465999,TRUE,4000,8597,524.25,593,224.25,21.8950367,1.830257416,TRUE,0,98,51,270,48.75,0.212477401,0.055892322,TRUE,500,1706,115.5,296,57.75,6.67716217,0.594961107,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,97,378.4873962,64.08888245,723,80.30000305,0,214,58.5,10.32700157,50,1.056074739,99,1.167681456,0.176602975,-1,-1,-1,-1,-1,-1,0,0,9.801363945,3.473475933,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,4.133119106,0.485722095,4,18,0.841875196,13.64245796,1.123769641,1143.849365,186.3217316,34.47851944,12.89525318,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,931,96,229,51.75,4.712189674,0.499110937,TRUE,1000,1754,162,258,81,8.994350433,0.992002964,TRUE,2000,3522,316.5,435,133.5,10.63184071,0.920909286,TRUE,4000,6255,530.25,628,206.25,13.57529068,1.038710475,TRUE,0,99,59.25,149,51,0.405102044,0.135439441,TRUE,500,1059,117,226,54.75,5.502336502,0.594033599,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1505-19-34-38-SuK-AD-225-BG.binx,15,99,239.1586914,63.50824738,252,63,0,102,42,19.25703239,50,2.450980425,96,0.989278793,0.162319481,-1,-1,-1,-1,-1,-1,0,0,11.40265656,4.955188751,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,3.150000095,0.680799186,4,18,0.060612664,20.98560333,2.225205183,1644.302368,294.3395386,28.2692852,11.61984634,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,500,792,63,177,51,5.785714149,0.74064821,TRUE,1000,1745,139.5,247,79.5,9.585074425,1.088507771,TRUE,2000,4034,321.75,377,136.5,15.43534279,1.531771064,TRUE,4000,8458,558.75,626,210,18.98846245,1.460964799,TRUE,0,96,60.75,188,90,0.359183669,0.135415345,TRUE,500,1218,130.5,250,60,5.723684311,0.587462723,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,1,1076.415527,148.6044006,6333,401.2999878,0,693,170.3000031,5.480830193,50,0.232323229,56,1.092930675,0.23944895,0.788337946,0.158488214,0.871343493,0.170766577,0.721306384,0.178331196,0,0,1.82956779,0.85134536,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,11.34819221,0.7563802,4,18,0.758229554,16.10065269,2.435673475,890.5889893,186.913208,10.27869606,5.71149683,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,501,109.5,279,80.25,1.970306993,0.230167478,TRUE,200,634,96.75,232,75,3.421656132,0.424515635,TRUE,400,1015,133.5,211,69,6.207746506,0.77821815,TRUE,800,1970,259.5,237,86.25,11.35036564,1.402840376,TRUE,1600,3768,466.5,388,131.25,12.86131668,1.22083509,TRUE,0,56,35.25,147,47.25,0.207622871,0.095616072,TRUE,100,263,73.5,145,57,2.153409004,0.399127662,TRUE,100,238,64.5,162,50.25,1.553267717,0.254143268,TRUE,100,257,63,161,48,1.71681416,0.27015698,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,10,766.2778931,188.6140747,1076,132,0,195,80.30000305,13.92830276,50,1.041025639,55,0.80020076,0.173202842,0.659484386,0.149252966,0.645543218,0.141036883,0.824148655,0.164002329,0,0,2.211064577,1.032647491,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,8.230165482,1.219851136,4,18,0.854195893,14.02552795,2.117192268,879.5130005,187.9326172,11.20661545,5.536431789,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,284,72,141,48,2.279569864,0.389768213,TRUE,200,440,87,166,49.5,3.030042887,0.431404918,TRUE,400,872,122.25,185,54.75,5.75806427,0.73519206,TRUE,800,1781,230.25,269,76.5,8.055583954,0.839870572,TRUE,1600,3586,476.25,387,126,11.91455936,1.112980247,TRUE,0,55,33.75,175,58.5,0.181974262,0.080595218,TRUE,100,321,63.75,183,42,1.824113488,0.242099136,TRUE,100,285,82.5,185,50.25,1.503340721,0.222902507,TRUE,100,284,61.5,203,51.75,1.471560836,0.200139299,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
TRUE,TRUE,SG-J1534-38-05-10-20-SuK-AG+AH-225-BG.binx,41,12,107.6616592,20.55891037,350,113.3000031,0,213,71.30000305,11.52015686,50,1.244131446,55,0.889594316,0.150038734,0.963045776,0.170743346,0.75128758,0.133230999,1.082567334,0.174342081,0,0,2.214871168,3.04385066,-1,-1,-1,-1,-1,-1,-1,-1,5,16,40,55,1.670430541,0.249365032,4,18,1.278144956,22.08125877,3.908251047,1387.133667,304.3584595,1.452174067,3.174515009,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,TRUE,100,333,60.75,225,64.5,1.69595015,0.220943227,TRUE,200,646,93,228,55.5,3.205797195,0.360586405,TRUE,400,1223,108.75,237,78,7.007547379,0.828833044,TRUE,800,2773,257.25,354,96,9.750775337,0.878571749,TRUE,1600,6185,500.25,526,142.5,14.8232069,1.124627352,TRUE,0,55,48,244,54.75,0.036997885,0.050544545,TRUE,100,393,63.75,261,42.75,1.508707643,0.161607996,TRUE,100,352,58.5,236,56.25,1.633277655,0.196411282,TRUE,100,340,78.75,265,60,1.274146318,0.153302014,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN,FALSE,NAN,NAN,NAN,NAN,NAN,NAN,NAN
